assignment_key,source_url,source_title,source_type,source_accessed_at,evidence_locator,evidence_note
2023-SEA-offensive_coordinator-01-18-shane-waldron,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,2023 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 223 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2023-SEA-quarterbacks_coach-01-18-greg-olson,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,2023 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 223 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2023-SF-head_coach-01-18-kyle-shanahan,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2023.parquet,nflverse play-by-play 2023,official_release,2026-08-27,"regular-season team games, weeks 1-18",Observed head coach on each included regular-season game; interval is first through last observed game week.
2023-SF-quarterbacks_coach-01-18-brian-griese,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,2023 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 217 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2023-TB-head_coach-01-18-todd-bowles,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2023.parquet,nflverse play-by-play 2023,official_release,2026-08-27,"regular-season team games, weeks 1-18",Observed head coach on each included regular-season game; interval is first through last observed game week.
2023-TB-offensive_coordinator-01-18-dave-canales,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,2023 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 229 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2023-TEN-head_coach-01-18-mike-vrabel,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2023.parquet,nflverse play-by-play 2023,official_release,2026-08-27,"regular-season team games, weeks 1-18",Observed head coach on each included regular-season game; interval is first through last observed game week.
2023-TEN-offensive_coordinator-01-18-tim-kelly,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202023%20-%20Record%20%26%20Fact%20Book.pdf,2023 NFL Record & Fact Book,official_book_mirror,2026-08-27,PDF page 137 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2023-WAS-head_coach-01-18-ron-rivera,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2023.parquet,nflverse play-by-play 2023,official_release,2026-08-27,"regular-season team games, weeks 1-18",Observed head coach on each included regular-season game; interval is first through last observed game week.
2024-ARI-head_coach-01-18-jonathan-gannon,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2024.parquet,nflverse play-by-play 2024,official_release,2026-08-27,"regular-season team games, weeks 1-18",Observed head coach on each included regular-season game; interval is first through last observed game week.
2024-ARI-offensive_coordinator-01-18-drew-petzing,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,2024 NFL Record & Fact Book,official_release,2026-08-27,PDF page 143 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-ATL-head_coach-01-18-raheem-morris,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2024.parquet,nflverse play-by-play 2024,official_release,2026-08-27,"regular-season team games, weeks 1-18",Observed head coach on each included regular-season game; interval is first through last observed game week.
2024-ATL-offensive_coordinator-01-18-zac-robinson,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,2024 NFL Record & Fact Book,official_release,2026-08-27,PDF page 149 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-ATL-quarterbacks_coach-01-18-t-j-yates,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,2024 NFL Record & Fact Book,official_release,2026-08-27,PDF page 149 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-BAL-head_coach-01-18-john-harbaugh,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2024.parquet,nflverse play-by-play 2024,official_release,2026-08-27,"regular-season team games, weeks 1-18",Observed head coach on each included regular-season game; interval is first through last observed game week.
2024-BAL-offensive_coordinator-01-18-todd-monken,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,2024 NFL Record & Fact Book,official_release,2026-08-27,PDF page 45 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-BAL-quarterbacks_coach-01-18-tee-martin,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,2024 NFL Record & Fact Book,official_release,2026-08-27,PDF page 45 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-BUF-head_coach-01-18-sean-mcdermott,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2024.parquet,nflverse play-by-play 2024,official_release,2026-08-27,"regular-season team games, weeks 1-18",Observed head coach on each included regular-season game; interval is first through last observed game week.
2024-BUF-offensive_coordinator-01-18-joe-brady,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,2024 NFL Record & Fact Book,official_release,2026-08-27,PDF page 51 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-BUF-quarterbacks_coach-01-18-ronald-curry,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,2024 NFL Record & Fact Book,official_release,2026-08-27,PDF page 51 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-CAR-head_coach-01-18-dave-canales,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2024.parquet,nflverse play-by-play 2024,official_release,2026-08-27,"regular-season team games, weeks 1-18",Observed head coach on each included regular-season game; interval is first through last observed game week.
2024-CAR-offensive_coordinator-01-18-brad-idzik,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,2024 NFL Record & Fact Book,official_release,2026-08-27,PDF page 155 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-CAR-quarterbacks_coach-01-18-will-harriger,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,2024 NFL Record & Fact Book,official_release,2026-08-27,PDF page 155 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-CHI-head_coach-01-18-matt-eberflus,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2024.parquet,nflverse play-by-play 2024,official_release,2026-08-27,"regular-season team games, weeks 1-18",Observed head coach on each included regular-season game; interval is first through last observed game week.
2024-CHI-offensive_coordinator-01-18-shane-waldron,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,2024 NFL Record & Fact Book,official_release,2026-08-27,PDF page 161 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-CHI-quarterbacks_coach-01-18-kerry-joseph,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,2024 NFL Record & Fact Book,official_release,2026-08-27,PDF page 161 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2024-CIN-head_coach-01-18-zac-taylor,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2024.parquet,nflverse play-by-play 2024,official_release,2026-08-27,"regular-season team games, weeks 1-18",Observed head coach on each included regular-season game; interval is first through last observed game week.
