assignment_key,season,team_id,coach_id,coach_canonical_name,role,start_week,end_week,is_interim,is_shared,verification_status,confidence_level,interval_basis,evidence_scope,source_url,source_type,source_accessed_at,evidence_locator,evidence_note,required_terms,weekly_review_required
2023-TEN-quarterbacks_coach-01-18-charles-london,2023,TEN,coach-charles-london,Charles London,quarterbacks_coach,1,18,false,false,verified,high,season_designation,formal_title,https://www.tennesseetitans.com/news/what-titans-hc-mike-vrabel-said-about-the-moves-on-his-coaching-staff,official_team,2026-09-04,February 7 2023 coaching-staff moves,"Official team article identifies Charles London's compound role as Pass Game Coordinator/Quarterbacks and says he would work primarily with the QBs. Weeks encode the season designation, not independently observed weekly tenure.",Charles London|Pass Game Coordinator/Quarterbacks|work primarily with the team's QBs,true
2023-WAS-offensive_coordinator-01-18-eric-bieniemy,2023,WAS,coach-eric-bieniemy,Eric Bieniemy,offensive_coordinator,1,18,false,false,verified,high,season_designation,formal_title,https://www.commanders.com/news/commanders-hire-eric-bieniemy-as-assistant-head-coach-offensive-coordinator,official_team,2026-09-04,February 18 2023 hire announcement,"Official team announcement names Eric Bieniemy assistant head coach/offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; role evidence does not by itself establish play-calling intervals.",Eric Bieniemy|assistant head coach/offensive coordinator|Feb 18 2023,true
2023-WAS-quarterbacks_coach-01-18-tavita-pritchard,2023,WAS,coach-tavita-pritchard,Tavita Pritchard,quarterbacks_coach,1,18,false,false,verified,high,season_designation,formal_title,https://www.commanders.com/news/five-things-to-know-about-qb-coach-tavita-pritchard,official_team,2026-09-04,March 29 2023 coach profile,"Official team article says Tavita Pritchard was the Commanders' new quarterbacks coach in 2023. Weeks encode the season designation, not independently observed weekly tenure.",new quarterbacks coach|Tavita Pritchard|Mar 29 2023,true
2024-ARI-offensive_coordinator-01-18-drew-petzing,2024,ARI,coach-drew-petzing,Drew Petzing,offensive_coordinator,1,18,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,official_release,2026-08-27,PDF page 143 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2024-ARI-quarterbacks_coach-01-18-israel-woolfork,2024,ARI,coach-israel-woolfork,Israel Woolfork,quarterbacks_coach,1,18,false,false,verified,high,season_designation,formal_title,https://www.azcardinals.com/news/cardinals-draft-primer-2024-quarterback,official_team,2026-09-04,Official 2024 quarterback draft primer,"Official team article identifies the 2024 quarterback room as coached by Israel Woolfork. Weeks encode the season designation, not independently observed weekly tenure.",room coached by Israel Woolfork|2024 NFL Draft,true
2024-ATL-offensive_coordinator-01-18-zac-robinson,2024,ATL,coach-zac-robinson,Zac Robinson,offensive_coordinator,1,18,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,official_release,2026-08-27,PDF page 149 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2024-ATL-quarterbacks_coach-01-18-t-j-yates,2024,ATL,coach-t-j-yates,T.J. Yates,quarterbacks_coach,1,18,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,official_release,2026-08-27,PDF page 149 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2024-BAL-offensive_coordinator-01-18-todd-monken,2024,BAL,coach-todd-monken,Todd Monken,offensive_coordinator,1,18,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,official_release,2026-08-27,PDF page 45 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2024-BAL-quarterbacks_coach-01-18-tee-martin,2024,BAL,coach-tee-martin,Tee Martin,quarterbacks_coach,1,18,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,official_release,2026-08-27,PDF page 45 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2024-BUF-offensive_coordinator-01-18-joe-brady,2024,BUF,coach-joe-brady,Joe Brady,offensive_coordinator,1,18,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,official_release,2026-08-27,PDF page 51 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2024-BUF-quarterbacks_coach-01-18-ronald-curry,2024,BUF,coach-ronald-curry,Ronald Curry,quarterbacks_coach,1,18,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,official_release,2026-08-27,PDF page 51 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2024-CAR-offensive_coordinator-01-18-brad-idzik,2024,CAR,coach-brad-idzik,Brad Idzik,offensive_coordinator,1,18,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,official_release,2026-08-27,PDF page 155 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2024-CAR-quarterbacks_coach-01-18-will-harriger,2024,CAR,coach-will-harriger,Will Harriger,quarterbacks_coach,1,18,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,official_release,2026-08-27,PDF page 155 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2024-CHI-offensive_coordinator-01-10-shane-waldron,2024,CHI,coach-shane-waldron,Shane Waldron,offensive_coordinator,1,10,false,false,verified,high,dated_source_weeks,formal_title_and_interval,https://www.chicagobears.com/news/bears-relieve-waldron-of-duties-promote-brown-offensive-coordinator,official_team,2026-09-03,dated change effective Week 1,"Explicit offensive coordinator change evidence; Shane Waldron, Weeks 1-10.",Shane Waldron has been relieved of his duties|Thomas Brown has been promoted to offensive coordinator,false
2024-CHI-offensive_coordinator-11-13-thomas-brown,2024,CHI,coach-thomas-brown,Thomas Brown,offensive_coordinator,11,13,false,false,verified,high,dated_source_weeks,formal_title_and_interval,https://www.chicagobears.com/news/bears-relieve-waldron-of-duties-promote-brown-offensive-coordinator,official_team,2026-09-03,dated change effective Week 11,"Explicit offensive coordinator change evidence; Thomas Brown, Weeks 11-13.",Shane Waldron has been relieved of his duties|Thomas Brown has been promoted to offensive coordinator,false
2024-CHI-offensive_coordinator-14-18-chris-beatty,2024,CHI,coach-chris-beatty,Chris Beatty,offensive_coordinator,14,18,true,false,verified,high,dated_source_weeks,formal_title_and_interval,https://www.chicagobears.com/news/thomas-brown-excited-to-lead-bears-over-final-five-regular-season-games-new-head-coach-interim,official_team,2026-09-03,dated change effective Week 14,"Explicit offensive coordinator change evidence; Chris Beatty, Weeks 14-18.",receivers coach Chris Beatty has been elevated to the role of interim offensive coordinator|final five regular-season games,false
2024-CHI-quarterbacks_coach-01-18-kerry-joseph,2024,CHI,coach-kerry-joseph,Kerry Joseph,quarterbacks_coach,1,18,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,official_release,2026-08-27,PDF page 161 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2024-CIN-offensive_coordinator-01-18-dan-pitcher,2024,CIN,coach-dan-pitcher,Dan Pitcher,offensive_coordinator,1,18,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,official_release,2026-08-27,PDF page 57 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2024-CIN-quarterbacks_coach-01-18-brad-kragthorpe,2024,CIN,coach-brad-kragthorpe,Brad Kragthorpe,quarterbacks_coach,1,18,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,official_release,2026-08-27,PDF page 57 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2024-CLE-offensive_coordinator-01-18-ken-dorsey,2024,CLE,coach-ken-dorsey,Ken Dorsey,offensive_coordinator,1,18,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,official_release,2026-08-27,PDF page 63 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2024-CLE-quarterbacks_coach-01-18-ken-dorsey,2024,CLE,coach-ken-dorsey,Ken Dorsey,quarterbacks_coach,1,18,false,false,verified,high,season_designation,formal_title,https://www.clevelandbrowns.com/news/ota-notebook-deshaun-watson-throws-elijah-moore-returns-and-other-practice-notes,official_team,2026-09-04,May 30 2024 OTA notebook,"Official team article explicitly identifies Ken Dorsey's compound title as offensive coordinator and quarterbacks coach. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",Offensive coordinator and quarterbacks coach Ken Dorsey|May 30 2024,true
2024-DAL-offensive_coordinator-01-18-brian-schottenheimer,2024,DAL,coach-brian-schottenheimer,Brian Schottenheimer,offensive_coordinator,1,18,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,official_release,2026-08-27,PDF page 167 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2024-DAL-quarterbacks_coach-01-18-scott-tolzien,2024,DAL,coach-scott-tolzien,Scott Tolzien,quarterbacks_coach,1,18,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/apps/league-site/media-guides/2024/2024_Record_and_Fact_Book_incl_Supplemental.pdf,official_release,2026-08-27,PDF page 167 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
